time_index,CA0,T_in,v,q1_dot,q2_dot,q3_dot,CA1_clean,CB1_clean,CC1_clean,T1_clean,CA2_clean,CB2_clean,CC2_clean,T2_clean,CA3_clean,CB3_clean,CC3_clean,T3_clean,CA_final_measured,CB_final_measured,CC_final_measured,T_out_final_measured
203,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.39875299549496,18.92562309143953,18.92562309143953,1284.4249022317579,63.715906985009305,32.543047038995205,32.543047038995205,1280.4429663914518,51.0047813696659,45.00603385632436,45.00603385632436,1291.3361194827107,53.47194912551087,42.49932352213728,46.186931259903005,1297.6769075781415
204,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.395505473136,18.930855675666148,18.930855675666148,1284.4267754162208,63.686191664047264,32.58806962139228,32.58806962139228,1280.4682831601513,50.877232160878755,45.19260502974692,45.19260502974692,1291.48938139202,54.51473450554681,42.13495084977535,45.83012852223049,1296.9060612698115
205,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.39304894398668,18.93484034294229,18.93484034294229,1284.4281924814504,63.66275533012521,32.62368953526087,32.62368953526087,1280.48828311423,50.7725885272159,45.34581982248068,45.34581982248068,1291.6156883794126,54.03292429434753,42.404174068185874,46.13632375774167,1297.36047268616
206,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.39119074297149,18.937874933556593,18.937874933556593,1284.4292644721536,63.64429078731186,32.65184097158908,32.65184097158908,1280.5040626762257,50.68691780523289,45.47137537870716,45.47137537870716,1291.719494517356,53.52156221119013,43.20415799118204,46.73702744874453,1296.7587795775712
207,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.38978513489663,18.94018614856879,18.94018614856879,1284.4300754068247,63.629757781556435,32.674068037736866,32.674068037736866,1280.5164978079056,50.616918873371034,45.57406018818026,45.57406018818026,1291.8045925355464,52.35677197955592,42.702173672507264,46.91079373379104,1297.5159192280528
208,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.38872188243452,18.94194655435968,18.94194655435968,1284.430688852096,63.618329885927174,32.69160134171154,32.69160134171154,1280.526286720564,50.559831521226634,45.65788306647456,45.65788306647456,1291.8741916978493,52.203268585871854,43.51604467988755,46.975321418634785,1296.6369377226365
209,96.333,1312.096,0.000872,206118.17200000002,206244.649,233034.69799999997,77.38791759920126,18.94328751939583,18.94328751939583,1284.431152899139,63.60935157213381,32.70542011014322,32.70542011014322,1280.53398478924,50.51335603935825,45.72618796054683,45.72618796054683,1291.9309925041944,51.882696110529636,42.53860879103485,47.31995946930635,1297.5846245946204
210,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,64.45344366354331,16.487039452960676,16.487039452960676,1292.2118809075205,62.65961660620772,30.70995971859097,30.70995971859097,1285.0517899795443,51.99117374600116,43.88423098819041,43.88423098819041,1292.3351699577033,30.781168791534476,35.069498013696915,31.05245115093471,1275.146610841855
211,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,56.08443946593817,14.658316311644827,14.658316311644827,1298.1920997985976,58.42963884264371,28.791099341884443,28.791099341884443,1289.7179427695123,51.871699019334955,42.09538854250067,42.09538854250067,1293.447848638116,31.87465121117857,34.285512396493054,30.07918667834457,1276.2215073314485
212,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,50.6691732466363,13.316677762942069,13.316677762942069,1302.8557008563885,53.37148100919305,26.99396181990768,26.99396181990768,1294.6810602312564,50.13894975330514,40.31442555565765,40.31442555565765,1295.6419000901308,29.68591590722199,33.047041207372665,28.40587542805838,1279.553507459878
213,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,47.153304689703795,12.355493685839892,12.355493685839892,1306.4129777961548,48.58980498201776,25.39063836727991,25.39063836727991,1299.6865169249918,47.31596843382829,38.56043141202526,38.56043141202526,1298.9178832382872,26.631617523755757,29.8747182298494,26.905593162185966,1281.844377431813
214,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,44.86028871834662,11.68206259658,11.68206259658,1309.038405742142,44.50335049578375,24.025471440055252,24.025471440055252,1304.4409448182782,43.96463124598306,36.88650580731194,36.88650580731194,1303.0315708993583,21.468781167892924,29.860036378036682,25.535673191756953,1286.730687090255
215,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,43.358320894753604,11.218494411829644,11.218494411829644,1310.9177665998477,41.19935584018181,22.908265841315206,22.908265841315206,1308.7247269552088,40.52182422805918,35.346356730507054,35.346356730507054,1307.658299929591,20.818607634815248,27.5972813512952,24.334068729449108,1292.022739323908
216,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,42.37101132236487,10.903460904719505,10.903460904719505,1312.2312400761762,38.618725062084785,22.023412499831178,22.023412499831178,1312.415642626365,37.27249842280896,33.977953980827266,33.977953980827266,1312.4844005737102,20.314252422313608,27.200564401222998,22.887704780416936,1297.0160282458914
217,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,41.72028684672769,10.691266823017147,10.691266823017147,1313.1334981374025,36.64956956930415,21.341198211955625,21.341198211955625,1315.4778604898515,34.372789786930134,32.799796951086776,32.799796951086776,1317.2463644816828,14.650981119047685,25.850091321743694,22.114162586249353,1301.5921206176165
218,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,41.29059645014349,10.549196637982963,10.549196637982963,1313.7459396699883,35.17190861126502,20.826753405212447,20.826753405212447,1317.9388661385365,31.885739099562052,31.813379208602043,31.813379208602043,1321.7430077049212,12.89809738979406,25.74081359360488,20.57583079120957,1306.1700357249215
219,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,41.00649580409034,10.454454854571516,10.454454854571516,1314.1583347140809,34.0769291360395,20.445853469235757,20.445853469235757,1319.8647315944004,29.814495577573965,31.007758616604104,31.007758616604104,1325.8357434186148,12.692173610415821,24.694431256504227,20.31519678267782,1309.9050389898819
220,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.81849313626606,10.391440591574167,10.391440591574167,1314.434548337198,33.273502816308785,20.168059382383557,20.168059382383557,1321.3389752183632,28.1280808784496,30.36422670856256,30.36422670856256,1329.443663759802,9.633298407882219,25.01003801851221,19.53632137991233,1313.88542790674
221,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.6940114160315,10.349601185507852,10.349601185507852,1314.6188992682692,32.68872301658537,19.96797638184166,19.96797638184166,1322.447303994305,26.779284914775683,29.860264167761105,29.860264167761105,1332.5355559361788,10.280288155224065,23.11781664527415,20.554103939765156,1317.6023107176793
222,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.61155724658538,10.321852760398125,10.321852760398125,1314.7416532984357,32.26594669720393,19.825351653147006,19.825351653147006,1323.2683747554786,25.716014686885757,29.472532408915274,29.472532408915274,1335.1196414775231,9.006053446801397,24.659850700375102,19.754975588261033,1319.9467823136797
223,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.55692751557215,10.303463434139733,10.303463434139733,1314.823266524529,31.96205401374914,19.72456103112392,19.72456103112392,1323.8694158894925,24.887843478179565,29.178902888535216,29.178902888535216,1337.2321254171588,9.018445920119847,24.922478041968354,19.568920422482325,1322.5935442180244
224,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.52072674666915,10.291282558796294,10.291282558796294,1314.8774723957974,31.74471135567509,19.653850992412835,19.653850992412835,1324.3051354638953,24.249341619080816,28.95964742444327,28.95964742444327,1338.9260542431525,8.293700684091602,24.472382441169618,19.408266144792957,1324.2622052855631
225,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.49673541761854,10.283216729244037,10.283216729244037,1314.91345083627,31.589956608693296,19.604550389335742,19.604550389335742,1324.6185069116157,23.76140314993912,28.79797139891813,28.79797139891813,1340.2618297360045,9.341446910514613,23.15943359174637,18.686695710151444,1326.2565806452274
226,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.480834491777884,10.277876925595317,10.277876925595317,1314.9373205324325,31.480200027491414,19.570359402434473,19.570359402434473,1324.8424147324279,23.391411750678273,28.68008563793321,28.68008563793321,1341.3001256158188,5.489792422995007,23.796440711728046,18.960548998649422,1326.5205866689798
227,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.47029520026766,10.274342337544669,10.274342337544669,1314.9531521344165,31.402631754079987,19.54675675395724,19.54675675395724,1325.0015310894257,23.11279192477586,28.59499350682187,28.59499350682187,1342.097294764922,5.109656132071088,23.57587175431484,18.251245099468832,1327.032796878366
228,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.46330943071845,10.272002905433862,10.272002905433862,1314.9636504369491,31.347985820226203,19.530529668163968,19.530529668163968,1325.1140880540815,22.904280258630987,28.53413211459491,28.53413211459491,1342.7029025080496,6.99483451348455,22.892311202178067,19.3973242404165,1328.0890530837482
229,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.45867894817268,10.27045460936897,10.27045460936897,1314.9706112162603,31.309598826818092,19.51941377434582,19.51941377434582,1325.1934000586243,22.74911211939143,28.490964557786505,28.490964557786505,1343.158831740404,4.621061632506062,23.352668382178333,18.582853400017363,1329.6214964006083
230,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.455609613012626,10.269429952086664,10.269429952086664,1314.9752260911619,31.28270341936211,19.511824012854085,19.511824012854085,1325.24909943831,22.634231143321653,28.460583127255926,28.460583127255926,1343.4994098814523,5.766851228608927,22.98645616761567,19.22483466532497,1328.4172461996297
231,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.45357507224815,10.268751857365343,10.268751857365343,1314.978285501162,31.263904150654806,19.506657258034252,19.506657258034252,1325.2881022100955,22.549575053254163,28.439355271479833,28.439355271479833,1343.752110222617,5.602469044743716,23.9684240144222,19.02448495566684,1328.805022151112
232,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.45222644745311,10.268303118979496,10.268303118979496,1314.980313647645,31.25079237419943,19.503149609869215,19.503149609869215,1325.3153434478445,22.487459388376056,28.424625065528076,28.424625065528076,1343.9385089812615,6.935185714560578,24.091131575384207,19.190606688931737,1328.7814472546838
233,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.45133248835472,10.268006164510245,10.268006164510245,1314.981658115054,31.241665574394244,19.50077437728419,19.50077437728419,1325.3343266318682,22.442062474443706,28.41447137319662,28.41447137319662,1344.0752950002388,6.015723024341165,23.583926575687485,18.81934176747152,1329.5586311809086
234,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.45073991062344,10.267809655683715,10.267809655683715,1314.9825493540145,31.235324224588265,19.49916981585599,19.49916981585599,1325.3475281858052,22.40900518754738,28.407517729215744,28.407517729215744,1344.1752171570301,5.269329383940936,24.24619059731055,19.141524104682894,1328.3713818689032
235,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.45034710854236,10.267679617474245,10.267679617474245,1314.983140144318,31.230925637244596,19.49808832663534,19.49808832663534,1325.356692095845,22.385014459642516,28.40278633282057,28.40278633282057,1344.2479146728917,5.853084203690844,23.707323228745608,19.11180184082039,1330.0598756581621
236,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.45008673146562,10.267593566181743,10.267593566181743,1314.9835317684506,31.22787936633824,19.497360967708982,19.497360967708982,1325.3630426118727,22.36765793967077,28.399588000601348,28.399588000601348,1344.3006128947457,5.137781207273561,22.72201143129417,19.27619695241431,1328.5942956519118
237,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.44991413493796,10.267536622987237,10.267536622987237,1314.983791367724,31.225772692558944,19.496872796311262,19.496872796311262,1325.367436730155,22.355137429593217,28.39744049172835,28.39744049172835,1344.3386881939812,5.759260572028654,23.71928199271336,18.51021696275201,1328.9310616899727
238,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.44979972556979,10.267498941797232,10.267498941797232,1314.9839634499972,31.224317755760246,19.496545816069908,19.496545816069908,1325.3704728757903,22.346129824017073,28.39600867155916,28.39600867155916,1344.366115989673,5.276684212473719,23.748500302473598,18.929460630723547,1329.5975075485615
239,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.4497238868017,10.267474006992593,10.267474006992593,1314.9840775190646,31.223314182206003,19.496327232114005,19.496327232114005,1325.3725679928934,22.33966578095026,28.395061159433613,28.395061159433613,1344.385819755005,4.208931358223165,23.824088332505763,18.4386961653027,1329.4635300770335
240,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.449673615393415,10.267457506912342,10.267457506912342,1314.9841531325135,31.222622751273423,19.496181391451305,19.496181391451305,1325.3740120019615,22.3350379350089,28.394439223518546,28.394439223518546,1344.399939068767,5.643349419272255,23.567059154292835,18.71489523527318,1329.6162018775083
241,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.4496402918712,10.267446588362365,10.267446588362365,1314.9842032546767,31.222146895040787,19.496084270473013,19.496084270473013,1325.3750061334756,22.331731964273974,28.394034655361743,28.394034655361743,1344.4100331513996,4.643852232975649,23.151337795710717,18.940781191624318,1329.749270887563
242,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.44961820263038,10.267439363280623,10.267439363280623,1314.9842364793178,31.221819735267736,19.496019715919612,19.496019715919612,1325.3756898286656,22.3293751550684,28.39377415485206,28.39377415485206,1344.417233966407,6.5844587613615575,22.95994337341914,18.738380286712296,1330.1325757649406
243,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.44960356028286,10.267434582272402,10.267434582272402,1314.984258503035,31.221595022187163,19.4959768886377,19.4959768886377,1325.37615956603,22.327698244942038,28.39360838934505,28.39360838934505,1344.422360480226,4.926495319441376,24.048641945300062,19.8977600336475,1329.427669548612
244,50.717,1314.539,0.001372,254772.791,249675.699,248274.62399999998,40.44959385427475,10.267431418573299,10.267431418573299,1314.9842731019585,31.2214408145468,19.495948529733287,19.495948529733287,1325.3764820052634,22.326507263345494,28.393504379616108,28.393504379616108,1344.4260033643504,4.2153162618786695,23.08484459823456,18.859456813659097,1328.984507549627
245,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,48.633094265880054,10.800087960441239,10.800087960441239,1318.9349958501107,33.06611926947594,19.418844080945252,19.418844080945252,1324.0430172762624,23.113985815376893,27.853141790443555,27.853141790443555,1333.2126958236054,13.662868801570712,24.266812605724336,21.315523706066745,1324.598200900265
246,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,53.23423991907174,11.827079177776602,11.827079177776602,1317.421482971115,36.21537070834232,19.872684461309905,19.872684461309905,1321.1693117879827,24.761843664246314,27.402460004627414,27.402460004627414,1328.191021430833,15.29568326579977,22.67910312587839,21.122394111696234,1319.9669790488035
247,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,55.9825818443004,12.712899051431537,12.712899051431537,1315.706818757989,39.36464207453517,20.63955848852898,20.63955848852898,1317.4872327874934,26.949919666195985,27.352697487104834,27.352697487104834,1323.6604229319305,17.186338771418942,22.74092193458711,20.86313973781078,1314.3014350547894
248,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,57.6687814642163,13.373325372620005,13.373325372620005,1314.5028600309138,42.086520926326,21.472799866456512,21.472799866456512,1314.1318945458543,29.36747449820696,27.646412908456846,27.646412908456846,1319.1126453304241,18.122808587941186,23.525564314641734,21.62587488271508,1310.3259877485004
249,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,58.71353219549343,13.843821791086075,13.843821791086075,1313.7362628014375,44.27444067205384,22.243236726524106,22.243236726524106,1311.459226195493,31.761239807263085,28.152388074459182,28.152388074459182,1314.879538830985,22.042406665059463,23.438428420207728,21.779580896154265,1305.819703934522
250,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,59.36291011718226,14.172858828759876,14.172858828759876,1313.2609487582638,45.95527491721859,22.900610679995264,22.900610679995264,1309.458318189127,33.961264563882,28.753901487398398,28.753901487398398,1311.211977167279,23.957376281751117,24.047946549625127,22.09799107743796,1301.7286745937222
251,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,59.76685533783094,14.400688980773532,14.400688980773532,1312.9680052669073,47.20660301851345,23.435432721047516,23.435432721047516,1308.008199255856,35.87662125128766,29.36836153493973,29.36836153493973,1308.1901326666152,24.495847488707913,24.168621073895064,22.00078477200497,1298.6737041366252
252,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.01812820977761,14.55736175365087,14.55736175365087,1312.7874137226445,48.116897860343464,23.856913809082698,23.856913809082698,1306.9771066052433,37.47700246036893,29.945011082149325,29.945011082149325,1305.784839231673,25.347754819119533,25.34976588575617,22.608259233233948,1295.1069600911273
253,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.17439927222627,14.664506544893326,14.664506544893326,1312.6758826075172,48.767522156091665,24.181452748610365,24.181452748610365,1306.2530623888147,38.771890950748116,30.457198051981592,30.457198051981592,1303.9166631866397,26.39369016735968,26.277096871110828,23.44503972286118,1294.4914970368463
254,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.271566061662924,14.737430827285014,14.737430827285014,1312.6068763296264,49.22615442377389,24.426893978255755,24.426893978255755,1305.7492203499464,39.79295669709212,30.894675525101103,30.894675525101103,1302.4918351124688,25.266449569227746,25.69320339056915,24.111405797026535,1292.5364468074656
255,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.331972451732774,14.786854473298106,14.786854473298106,1312.5641193838615,49.54587858232144,24.60983895081876,24.60983895081876,1305.4011144033993,40.58134662523175,31.25744724967288,31.25744724967288,1301.4204264807754,29.063216393133004,26.500853106951144,23.966238201329638,1292.4214947225096
256,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.369521150069744,14.820224469848043,14.820224469848043,1312.5375995581599,49.76675367761417,24.74456373169954,24.74456373169954,1305.1620519535027,41.17955625002004,31.551313119632056,31.551313119632056,1300.6240015175158,30.710503590369306,27.005509148881,24.682688930185854,1290.7565982958276
257,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.39285954466924,14.842679206743682,14.842679206743682,1312.5211393044442,49.91819681217148,24.842766009260103,24.842766009260103,1304.998738692185,41.62685680358191,31.784851751122417,31.784851751122417,1300.0377169261606,29.506983141297265,26.762594813074337,24.262843391824156,1290.3880477790385
258,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.40736473655449,14.857743240511486,14.857743240511486,1312.51091813269,50.021378581547204,24.913717131182853,24.913717131182853,1304.8876980176244,41.957175239232186,31.967497242946784,31.967497242946784,1299.609768108931,29.572162005238386,27.477914513302,24.194977653660168,1289.4938853732085
259,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.41637963350008,14.867821580415482,14.867821580415482,1312.5045693171762,50.091300731607745,24.964586251565404,24.964586251565404,1304.812520686693,42.19850834121288,32.10839931904904,32.10839931904904,1299.2997431894107,30.236163513741165,27.39741542712986,24.692948780165157,1288.9132831563688
260,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.421982217330104,14.874547750056111,14.874547750056111,1312.5006250512756,50.13846468809279,25.00081139741423,25.00081139741423,1304.7618213569863,42.37319928253656,32.21581766914035,32.21581766914035,1299.0766768897895,30.378224764691637,28.072072885497185,25.076660188024672,1289.2344388270712
261,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.4254640655492,14.879026739663388,14.879026739663388,1312.4981743456583,50.17014957352018,25.026454018234723,25.026454018234723,1304.7277510320573,42.49862893698145,32.296863200391044,32.296863200391044,1298.917178062319,29.32071839580437,28.055903587350052,25.456639352053656,1288.7836620843843
262,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.42762791706721,14.882003305548368,14.882003305548368,1312.4966515260014,50.191360298271334,25.04450883389319,25.04450883389319,1304.704929571605,42.588047125822,32.35745176084913,32.35745176084913,1298.803785860488,31.29552161634877,27.857060173797024,25.04324291408398,1288.7446538660383
263,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.428972670511314,14.88397778704579,14.88397778704579,1312.4957052320221,50.20551491997107,25.05716031945574,25.05716031945574,1304.6896881279113,42.651389961855294,32.40237772256102,32.40237772256102,1298.7235993476077,31.127133454537844,27.27790126853772,25.140107324070488,1288.7070670963003
264,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.429808381988586,14.885285349107074,14.885285349107074,1312.4951171791856,50.214934450693185,25.06598731127289,25.06598731127289,1304.679536498212,42.69600794720557,32.435446322535746,32.435446322535746,1298.6671728088252,29.388341349213434,27.126075802375926,25.387670271858184,1288.0526156473802
265,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.43032774274135,14.886149928190454,14.886149928190454,1312.4947517404962,50.22118724690084,25.072121869046033,25.072121869046033,1304.6727916272705,42.72727690562164,32.459626451502345,32.459626451502345,1298.6276465135095,32.129691716316415,26.489403490946888,24.789550213145336,1288.61962990745
266,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.430650503927374,14.8867207951091,14.8867207951091,1312.49452464024,50.22532858350175,25.0763700821688,25.0763700821688,1304.6683203525852,42.749090226663164,32.477201437557454,32.477201437557454,1298.600075449808,30.701960489966606,27.843237729222466,25.18621846213863,1289.214352311702
267,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.43085108646109,14.887097239963875,14.887097239963875,1312.4943835087945,50.22806587000558,25.079302429643743,25.079302429643743,1304.6653623975785,42.7642439478916,32.489905961948395,32.489905961948395,1298.580918847212,30.35599504871448,27.419497679202717,24.904216956753807,1289.2740014500143
268,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.43097574002398,14.887345180554313,14.887345180554313,1312.4942958022777,50.22987176862583,25.08132046066804,25.08132046066804,1304.663409278461,42.774731294711856,32.4990439939289,32.4990439939289,1298.5676570165476,30.314387164411418,27.201630598104504,25.15395113896518,1287.8843011886927
269,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.431053206917035,14.887508302593217,14.887508302593217,1312.494241296678,50.23106117319027,25.082705451189184,25.082705451189184,1304.6621218894272,42.78196398983843,32.50558668879224,32.50558668879224,1298.5585070138318,30.54695263496949,26.501868147334317,25.121318179415503,1288.6151607215345
270,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.431101349289925,14.887615511649377,14.887615511649377,1312.4942074238763,50.23184332347797,25.0836535722637,25.0836535722637,1304.6612746718263,42.78693615118108,32.510251437091966,32.510251437091966,1298.5522137589649,31.022108349372242,27.183985028569687,24.676865156192786,1288.8679158890272
271,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.4311312677194,14.887685905675301,14.887685905675301,1312.4941863734166,50.232356928542096,25.084301102764037,25.084301102764037,1304.660717949889,42.79034422338736,32.51356432855592,32.51356432855592,1298.5478979640234,30.036834496220656,26.92931488326846,25.861244204298462,1288.107680025833
272,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.43114986074462,14.88773208571829,14.88773208571829,1312.4941732914717,50.23269374624647,25.084742377252606,25.084742377252606,1304.6603526171505,42.7926738521725,32.515908655435574,32.515908655435574,1298.5449463149935,33.103332230115164,27.08762322654253,24.693660002746906,1288.6994473172826
273,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.43116141551455,14.887762355768103,14.887762355768103,1312.4941651616086,50.232914358649616,25.08504248335326,25.08504248335326,1304.660113181059,42.794262269038185,32.51756203431408,32.51756203431408,1298.5429327450506,29.63021630298213,27.736341436195584,24.860724543617287,1288.2650708723475
274,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.43116859630964,14.887782181807708,14.887782181807708,1312.4941601092487,50.233058694017586,25.085246195538065,25.085246195538065,1304.659956440641,42.79534275380336,32.51872447207612,32.51872447207612,1298.541562369295,31.14184516077869,27.228484982572244,25.322692766690157,1288.8985788675543
275,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.431173058866456,14.887795157918296,14.887795157918296,1312.4941569694245,50.23315302579196,25.085384230303816,25.085384230303816,1304.6598539466142,42.796076115240574,32.519539364054054,32.519539364054054,1298.5406317968666,31.475144805674493,28.17291103618033,25.042753235604664,1288.2512298623044
276,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.431175832154466,14.887803645006564,14.887803645006564,1312.4941550181582,50.23321461673798,25.085477606767235,25.085477606767235,1304.6597869928912,42.796572850453224,32.520109061941646,32.520109061941646,1298.540001189253,30.738397523579216,28.12759073111885,25.121877288289117,1288.7042324292267
277,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.43117755563424,14.887809192499441,14.887809192499441,1312.49415380553,50.23325479375434,25.085540674561972,25.085540674561972,1304.6597432971612,42.79690866201407,32.52050632395049,32.52050632395049,1298.539574685805,30.42919285552805,27.167115899549398,25.695040450504234,1289.001722703124
278,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.43117862670315,14.887812816392959,14.887812816392959,1312.4941530519334,50.23328097957313,25.085583208847677,25.085583208847677,1304.6597148054723,42.79713527323134,32.520782676999225,32.520782676999225,1298.5392867528922,30.06524160783301,28.259350373160533,25.024577180727544,1288.3990162731027
279,75.319,1348.438,0.001458,235851.382,239573.594,176466.381,60.43117929232661,14.887815182368316,14.887815182368316,1312.4941525836055,50.23329803276859,25.085611855145856,25.085611855145856,1304.6596962429587,42.79728793453513,32.52097448527021,32.52097448527021,1298.5390927034487,29.84435195017347,27.10685286005674,25.12853037086612,1288.7556310121204
280,66.568,1128.859,0.001171,164840.585,196383.499,249282.99500000002,59.41169433379189,13.315015785829798,13.315015785829798,1254.9041607799336,49.655803850467905,25.234401254066878,25.234401254066878,1292.6402414505644,41.97622954771199,33.29352797086503,33.29352797086503,1303.813833897142,38.259434277156,30.777240373398016,30.452201440172157,1302.1345181941088
281,66.568,1128.859,0.001171,164840.585,196383.499,249282.99500000002,60.390906238987505,10.511425184396584,10.511425184396584,1224.7883318109025,50.18538281022327,23.76220748275229,23.76220748275229,1278.2609946043867,41.36202101641613,33.65503413491339,33.65503413491339,1303.1505637166088,38.14330297288502,30.597914424517707,30.925201909242553,1300.7740460028076
282,66.568,1128.859,0.001171,164840.585,196383.499,249282.99500000002,61.54221541847726,8.076168269477309,8.076168269477309,1206.2531865886053,51.47067396979171,21.3624790815705,21.3624790815705,1265.3872768578524,41.36721882228346,33.15971649449581,33.15971649449581,1300.0021178098498,37.51379140684495,30.496962109968937,30.739089314769977,1297.6333471047162
283,66.568,1128.859,0.001171,164840.585,196383.499,249282.99500000002,62.54380601639052,6.170970437652409,6.170970437652409,1194.1722501721836,53.07461973624032,18.65678575200706,18.65678575200706,1254.4252515271357,41.99032053205378,31.86039574495268,31.86039574495268,1295.8104152069448,39.22699182141735,28.403243517893277,29.648009060332416,1294.156146850476
284,66.568,1128.859,0.001171,164840.585,196383.499,249282.99500000002,63.34485833695966,4.73398410618344,4.73398410618344,1186.0783133106283,54.72332964924777,16.00929251191515,16.00929251191515,1245.2786113708403,43.0823921742161,29.980787905786418,29.980787905786418,1291.178659884002,41.217429159074385,28.39658232004682,27.46763565182642,1289.35351904437
285,66.568,1128.859,0.001171,164840.585,196383.499,249282.99500000002,63.96265770165709,3.668631810254499,3.668631810254499,1180.5705743330138,56.26815067560251,13.604329828978484,13.604329828978484,1237.7576843873262,44.472120521717514,27.762262018980923,27.762262018980923,1286.4385879761667,42.38672118256813,25.922256459428915,25.594881048641522,1285.4308993308323
286,66.568,1128.859,0.001171,164840.585,196383.499,249282.99500000002,64.43002986498743,2.8862841576112213,2.8862841576112213,1176.785809841641,57.639493801982105,11.516991702512593,11.516991702512593,1231.652096887223,46.00984141828185,25.409162908071977,25.409162908071977,1281.8156666149644,43.48048432094282,23.68438374411398,23.52713235868151,1280.9005610208378
