time_index,CA0,T_in,v,q1_dot,q2_dot,q3_dot,CA1_clean,CB1_clean,CC1_clean,T1_clean,CA2_clean,CB2_clean,CC2_clean,T2_clean,CA3_clean,CB3_clean,CC3_clean,T3_clean,CA_final_measured,CB_final_measured,CC_final_measured,T_out_final_measured
17,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,68.01855311910673,19.098103485706968,19.098103485706968,1288.5609598642639,53.91120573697698,33.21224360997371,33.21224360997371,1289.24610072816,43.89153816251752,43.24583766435401,43.24583766435401,1291.0385268524378,39.70750992692384,39.42138556675897,39.80724065866202,1288.6456319437732
18,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,68.00277778464516,19.11352378403837,19.11352378403837,1288.569278500901,53.780145483278595,33.34180697580075,33.34180697580075,1289.3842905370664,43.468259156046194,43.665960255873244,43.665960255873244,1291.5933831232978,39.69526552827327,39.03559644491226,40.47228154031994,1290.2152292596031
19,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.99076509223256,19.125257530075377,19.125257530075377,1288.5756257202788,53.67443048538269,33.44627861027176,33.44627861027176,1289.4964106223763,43.11102858162601,44.02041909900873,44.02041909900873,1292.0684899388514,37.89101948702638,38.717356689703905,41.32233678874233,1289.8630533498224
20,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.98161697283925,19.134186485632014,19.134186485632014,1288.580465512509,53.58927184457704,33.53040749742202,33.53040749742202,1289.5871614360226,42.8103974688429,44.318630504170635,44.318630504170635,1292.473273677244,37.92463327824879,38.832372666772045,40.93858864247046,1290.711093630989
21,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.9746500400453,19.140981224801973,19.140981224801973,1288.5841543726444,53.52075734219739,33.59807140524077,33.59807140524077,1289.6604642384405,42.55806844106057,44.568858250728645,44.568858250728645,1292.816603367251,37.67299383305162,40.183953305770515,40.544293717118755,1290.9234422829556
22,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.96934409348555,19.146151881504643,19.146151881504643,1288.5869652804674,53.46569789797444,33.652429918610274,33.652429918610274,1289.719566627867,42.34680446209271,44.77830615655099,44.77830615655099,1293.1066406728025,37.42586258323575,40.86441233478413,40.16893972088519,1290.0302206087724
23,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.96530306998424,19.1500866098656,19.1500866098656,1288.5891068423584,53.42149928551739,33.696052182190684,33.696052182190684,1289.7671432135367,42.17033136706131,44.95321646774972,44.95321646774972,1293.3507701002504,37.144049531048566,40.1084583189189,40.65330633376842,1291.6311874691812
24,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.96222538230819,19.153080783100112,19.153080783100112,1288.590738275726,53.38605527942987,33.73102321623099,33.73102321623099,1289.8053868037728,42.02323911905837,45.09896920923021,45.09896920923021,1293.5555831766897,37.24788061540595,40.77530376487779,41.173830024558995,1291.0173150572798
25,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.95988136527171,19.155359184136415,19.155359184136415,1288.5919810103226,53.35765896028524,33.75903210200228,33.75903210200228,1289.836088516131,41.9008854460535,45.220178912513916,45.220178912513916,1293.7268983939778,36.401615338131954,40.26877305322893,42.19142766602247,1291.2052861774932
26,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.95809611540469,19.15709288053079,19.15709288053079,1288.5929276129007,53.334929347174864,33.7814448800289,33.7814448800289,1289.8607067701041,41.79930436487802,45.32078627344354,45.32078627344354,1293.869803942936,36.69552058945334,40.35625102500413,42.052745148337344,1291.5522551873378
27,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.95673642940352,19.15841206176886,19.15841206176886,1288.5936486267262,53.31675091070964,33.79936461433913,33.79936461433913,1289.880425884722,41.7151211647331,45.404143215981534,45.404143215981534,1293.988713890117,36.97656299690959,40.57865329659479,41.08883365603541,1290.5256094405436
28,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.95570086005752,19.15941580715132,19.15941580715132,1288.5941978011203,53.30222386012445,33.813680730717735,33.813680730717735,1289.8962053380208,41.64547470419945,45.473090547129914,45.473090547129914,1294.0874310952167,36.16797281460693,41.198705909166,41.14794460686981,1291.4329652428107
29,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.9549121445031,19.16017951911164,19.16017951911164,1288.5946160844069,53.2906234026588,33.82510942958532,33.82510942958532,1289.9088208489393,41.587947346968974,45.530027908405955,45.530027908405955,1294.16921215177,36.01479260906485,40.074935233972305,40.72416927393978,1291.767940229463
30,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.9543114383334,19.160760580345627,19.160760580345627,1288.59493467002,53.281366443926466,33.83422670189538,33.83422670189538,1289.9188984226926,41.54050248797898,45.57697609581597,45.57697609581597,1294.236831135399,35.28346246581701,41.00636310334652,41.57358809609155,1292.3012779431724
31,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.95385392462109,19.161202659336933,19.161202659336933,1288.5951773190234,53.273984436035505,33.8414952374784,33.8414952374784,1289.9269424187705,41.50142936971529,45.61563206638631,45.61563206638631,1294.2926400738527,35.57992462628102,40.72602711824508,41.26908856183124,1292.36650792883
32,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.95350546987727,19.161538987260073,19.161538987260073,1288.5953621303006,53.26810128754094,33.84728630755321,33.84728630755321,1289.9333585909135,41.46929472898008,45.64741710409442,45.64741710409442,1294.3386248907118,34.1874531593648,40.442080719269924,41.85198535700895,1292.1101696620842
33,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.95324007726676,19.161794852015863,19.161794852015863,1288.5955028894602,53.263415428132376,33.85189752425841,33.85189752425841,1289.9384729303222,41.442900723458564,45.673518705278575,45.673518705278575,1294.3764561819946,36.69128804974569,40.50929882398243,40.794895040461554,1292.5818675561538
34,87.115,1340.7,0.000804,138120.658,215693.309,179961.132,67.9530379469747,19.161989496420368,19.161989496420368,1288.5956100965639,53.25968527386123,33.85556722732033,33.85556722732033,1289.9425470279116,41.42124854599137,45.69492678212106,45.69492678212106,1294.4075346127988,34.45806871859516,40.448167429826924,41.3469029284754,1291.2807810891748
35,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,72.19802298970566,14.930110506565569,14.930110506565569,1253.947211050412,56.5279562062063,30.58987620467694,30.58987620467694,1281.0401001756318,43.90298472330168,43.2132207846322,43.2132207846322,1290.109890460932,44.53732518257471,39.776593485300545,41.881988392802825,1291.597820915243
36,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,75.89631742621805,11.240276281857865,11.240276281857865,1236.4908217453938,60.46713601676697,26.65606480920734,26.65606480920734,1269.272772127773,46.88146105714708,40.236303281260916,40.236303281260916,1284.0720509809514,46.59553920238252,38.56249535478953,39.53330306292885,1286.0371974316022
37,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,78.62610004243251,8.515954896759776,8.515954896759776,1226.7521013501666,64.47428880472351,22.65476781742658,22.65476781742658,1259.01433923913,50.34805003904103,36.772760503176734,36.772760503176734,1277.1697369572744,52.69448967988877,34.97892548692325,37.530944758411536,1279.6371948366927
38,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,80.54540816508604,6.600172104912949,6.600172104912949,1221.0761433414964,68.10526304949434,19.029116639560996,19.029116639560996,1250.9054866421523,54.065614683310834,33.059154455912925,33.059154455912925,1270.3201554466839,56.66684345998663,31.678350323720824,34.69758118256602,1272.9230334162876
39,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,81.86542515798048,5.282430781557476,5.282430781557476,1217.6882101829262,71.1702667449324,15.968545147410978,15.968545147410978,1244.76484372467,57.75766642787612,29.37138005036683,29.37138005036683,1264.0530209297012,61.94669826854401,28.89106042726812,32.06273973229713,1268.076325538194
40,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,82.76205249194734,4.387272436498187,4.387272436498187,1215.6350309960762,73.640123425343,13.502192516539411,13.502192516539411,1240.231270275568,61.20684762446521,25.926352966339152,25.926352966339152,1258.6139067007507,67.38256842243564,27.458329163777837,28.76560970422093,1262.715041464356
41,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,83.36623001767155,3.784043171658789,3.784043171658789,1214.3771752581629,75.56672642094512,11.578266506630053,11.578266506630053,1236.9419066805028,64.27940698038296,22.85755605285868,22.85755605285868,1254.0688740257058,70.22599568363697,24.565636683722317,26.689159343906717,1258.6325271024357
42,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,83.77105687072617,3.3798284394316966,3.3798284394316966,1213.600029297387,77.03394591943248,10.113042979606341,10.113042979606341,1234.5855345840926,66.91600569947798,20.224201064644316,20.224201064644316,1250.3787910761214,74.56408986873284,23.62176401233891,23.60069467178634,1254.9331284263967
43,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.04117066280864,3.110109783237914,3.110109783237914,1213.1165166482729,78.13091944388081,9.017530844433239,9.017530844433239,1232.9137485609506,69.111816244789,18.03108621032803,18.03108621032803,1247.4500833719503,75.91161612385827,21.74384281287124,23.07255735399563,1252.6241380170052
44,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.22081116630088,2.9307243476399933,2.9307243476399933,1212.8138791404315,78.93918932697382,8.210315959687996,8.210315959687996,1231.7364581557326,70.89649842750595,16.24858148811522,16.24858148811522,1245.167827009048,79.57141460943858,19.577088169778992,21.779354539841272,1250.979353157173
45,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.33997049569854,2.8117296695245484,2.8117296695245484,1212.6234491528733,79.5277187188807,7.62253965755282,7.62253965755282,1230.9122014758034,72.31804385246258,14.828755511506436,14.828755511506436,1243.41582348502,80.46465168223845,18.37700097532542,20.111985622651016,1248.865957613005
46,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.4188437715861,2.7329626792390895,2.7329626792390895,1212.5030578431554,79.95206294806701,7.198728083637696,7.198728083637696,1230.337757778278,73.43130035894896,13.71683190433951,13.71683190433951,1242.08752868619,82.0161875839009,19.1475454241799,19.66074336197386,1248.0719133056573
47,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.47095994117876,2.680915119067908,2.680915119067908,1212.4266236831777,80.25551225757383,6.895652643790777,6.895652643790777,1229.9388847598839,74.29063812005349,12.85851162622027,12.85851162622027,1241.0909505834804,82.54544477996039,18.184107132976727,18.32389202543999,1247.17393169302
48,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.50534616059514,2.6465731883662893,2.6465731883662893,1212.3779133950209,80.47099116336842,6.680434463289361,6.680434463289361,1229.6627517075285,74.94579406977986,12.20412235852247,12.20412235852247,1240.3498564444403,83.80892806650533,17.025288637164046,18.623720682857044,1245.8094698100267
49,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.52800664857467,2.623941289612732,2.623941289612732,1212.3467661362918,80.6230811818253,6.528525261574873,6.528525261574873,1229.4720670247534,75.43993353414389,11.710554207194514,11.710554207194514,1239.8029308242335,84.25162120879546,16.67576238440349,18.17683979605592,1245.994479304531
50,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.54292468160382,2.609041711484507,2.609041711484507,1212.3267894223,80.72986880873687,6.421862433091027,6.421862433091027,1229.3406698670892,75.80913507914265,11.341774312313415,11.341774312313415,1239.4019591410286,87.53621530034287,17.325302326875562,16.705880089850673,1245.775752255997
51,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.5527372149767,2.599241091108772,2.599241091108772,1212.313942902586,80.80450531738626,6.347311698568569,6.347311698568569,1229.250295577607,76.08270795206319,11.068510024909132,11.068510024909132,1239.1096914890834,86.23394482010612,16.502028290090337,18.084146368828925,1244.930143773785
52,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.55918686301408,2.5927991331425466,2.5927991331425466,1212.3056621696949,80.85646063633979,6.295415114423521,6.295415114423521,1229.188240511401,76.28393511633458,10.867507030166776,10.867507030166776,1238.897751760736,85.40357486704622,16.798978107029825,17.875939024018937,1245.9617560142399
53,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.56342353307322,2.588567427173756,2.588567427173756,1212.3003134383255,80.89249835243015,6.259417485574844,6.259417485574844,1229.145695830111,76.43098011882321,10.72062380413259,10.72062380413259,1238.744770490688,87.70829219693272,15.24627019308997,17.755604630596288,1245.1211459604492
54,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.56620508837831,2.585789076285457,2.585789076285457,1212.2968522893868,80.91741575105891,6.234527366612236,6.234527366612236,1229.116568841754,76.53780178165182,10.613918204502319,10.613918204502319,1238.6348074694092,86.35169780440563,15.767675777575835,16.768983227993726,1244.6278786522123
55,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.5680304941048,2.583965739072256,2.583965739072256,1212.2946090404032,80.93459527272648,6.2173663598871824,6.2173663598871824,1229.0966545881909,76.61499292955833,10.536809883489425,10.536809883489425,1238.5560677722417,86.6560709079153,15.411102224078999,17.088402261028303,1244.938233174104
56,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.56922797514393,2.582769593298669,2.582769593298669,1212.2931531342276,80.94640953441281,6.2055646344015125,6.2055646344015125,1229.0830564542248,76.67050583892319,10.481355799681351,10.481355799681351,1238.4998840022897,86.23802915461299,15.616828750044863,17.51072862608934,1244.3273042595983
57,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.5700132827726,2.581985147609854,2.581985147609854,1212.2922070949871,80.95451534540585,6.197467293040528,6.197467293040528,1229.0737824897274,76.71025511719188,10.44164811904374,10.44164811904374,1238.459925397489,85.83491831121334,15.078464268494757,17.077150072526177,1245.9863201474125
58,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.57052814802505,2.581470838756338,2.581470838756338,1212.2915917265361,80.96006509950699,6.1919232497871635,6.1919232497871635,1229.0674650170222,76.73860423404219,10.41332830061212,10.41332830061212,1238.431592601473,86.06238555957455,16.52054987036695,17.84050227010933,1244.0351662652647
59,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.57086562757364,2.5811337183740575,2.5811337183740575,1212.2911910899809,80.96385754608156,6.188134646882838,6.188134646882838,1229.0631663651538,76.75874939122869,10.393203704093363,10.393203704093363,1238.4115601560718,85.85201508629281,15.848687869209114,16.601525447322107,1245.4908636236976
60,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.57108679252704,2.580912785269486,2.580912785269486,1212.290930053132,80.96644459516347,6.185550180444952,6.185550180444952,1229.0602445678153,76.7730169958378,10.378950480008818,10.378950480008818,1238.3974341170917,88.30849671434217,16.22926523335664,16.99010084600163,1244.7445357073698
61,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.57123170733017,2.5807680201292875,2.5807680201292875,1212.290759859833,80.96820653786514,6.1837899703976325,6.1837899703976325,1229.0582606940106,76.78309081977946,10.36888668302147,10.36888668302147,1238.3874979761028,86.62581080775449,15.14167653467376,16.61117475179361,1244.5784677199642
62,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.57132664695611,2.5806731771136793,2.5806731771136793,1212.2906488319427,80.96940475621514,6.182592912796015,6.182592912796015,1229.056915016883,76.79018335375318,10.361801120446643,10.361801120446643,1238.380525470784,86.60851505877831,15.869216834495504,17.431872334809604,1244.1865808772486
63,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.5713888382693,2.5806110481643274,2.5806110481643274,1212.2905763657066,80.97021849709704,6.181779948496398,6.181779948496398,1229.0560031174707,76.7951637307019,10.356825577607466,10.356825577607466,1238.3756435425491,87.72094958353459,14.781144262312376,16.94752381110851,1244.5597675573163
64,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.57142957321553,2.58057035347518,2.58057035347518,1212.290529048071,80.97077042942146,6.181228535091435,6.181228535091435,1229.0553857435577,76.79865237915419,10.35334027294155,10.35334027294155,1238.3722325673639,86.74225880107862,16.069198573723355,16.735038412447118,1244.2566970395224
65,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.57145625202126,2.5805437006561402,2.5805437006561402,1212.2904981402805,80.97114434534109,6.180854965518782,6.180854965518782,1229.0549681434588,76.80109051938884,10.350904440292721,10.350904440292721,1238.369854086506,86.71830042876488,15.522459828115835,16.505079064424642,1245.1010004392672
66,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.57147372363697,2.580526245815367,2.580526245815367,1212.2904779450892,80.97139738314137,6.180602158634601,6.180602158634601,1229.0546859160129,76.8027908436882,10.349205705049865,10.349205705049865,1238.3681986957852,86.09158065519384,15.293217557977233,16.64019748873144,1244.6144208938679
67,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.57148516484791,2.5805148154329838,2.5805148154329838,1212.2904647460082,80.9715684443629,6.180431251213531,6.180431251213531,1229.0544953351903,76.80397425394654,10.348023386839573,10.348023386839573,1238.3670486269948,86.5481234810325,15.873586971647967,17.75737788939979,1245.0998688333027
68,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.5714926566663,2.5805073306046307,2.5805073306046307,1212.2904561174444,80.97168397596589,6.180315821951255,6.180315821951255,1229.0543667428828,76.80479635042663,10.347202039422667,10.347202039422667,1238.3662509824446,87.57221157639896,15.104315354978546,17.192796248120022,1244.6276190958608
69,87.152,1197.46,0.001459,157252.264,191375.119,160407.507,84.57149756215522,2.5805024296279377,2.5805024296279377,1212.290450475639,80.97176193362144,6.18023793233364,6.18023793233364,1229.054280042562,76.80536643950278,10.346632463229305,10.346632463229305,1238.3656986577141,88.20843924431051,15.565501008750925,16.447693550952295,1245.3652354980013
70,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,86.67500123543674,2.941785612104804,2.941785612104804,1206.329785770342,80.6142168014001,6.837348144759776,6.837348144759776,1230.6085751287296,75.9380815934861,11.23871575548997,11.23871575548997,1245.5766772233978,94.28928630170094,19.532595624583156,21.71856374029626,1257.6396617924781
71,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,88.39136365736407,3.1377205734204408,3.1377205734204408,1201.9162077747096,80.74281949581258,7.426503161157401,7.426503161157401,1230.5882903309735,75.03097774120941,12.2856365713717,12.2856365713717,1250.3826666192044,93.07871172392848,20.644752088720217,23.4281387419431,1262.997550018726
72,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,89.7802988597335,3.2324354779210616,3.2324354779210616,1198.6102359813365,81.19751298427632,7.90523018965795,7.90523018965795,1229.739743194595,74.25472335330852,13.359485433835031,13.359485433835031,1253.391713366186,91.67789046280366,21.076758085191354,23.949846054964915,1265.239990054924
73,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,90.89806821978938,3.265751539465609,3.265751539465609,1196.1130642383607,81.85166702158578,8.267413087897113,8.267413087897113,1228.5003128597637,73.69504766919289,14.37092195612769,14.37092195612769,1255.1309725306955,90.0994733544246,22.634504381578804,25.679112897889738,1266.971877589929
74,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,91.79409744705073,3.2627884345234937,3.2627884345234937,1194.2148129660056,82.61027974615236,8.523982454670834,8.523982454670834,1227.1217864997288,73.37636793022796,15.268989015862008,15.268989015862008,1256.0010872217995,90.0778812366121,23.869565519517312,26.283087171694362,1267.933041179004
75,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,92.51030021181298,3.239468303723744,3.239468303723744,1192.7646493594202,83.40543647410892,8.69230526855758,8.69230526855758,1225.7456452948088,73.2851566384539,16.031931488772734,16.031931488772734,1256.287448140516,91.4237102106156,23.4904516496872,27.39993035411138,1268.4579312581866
76,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,93.08150213353362,3.2058372655565672,3.2058372655565672,1191.65235888585,84.19092079272959,8.790769105515,8.790769105515,1224.4479026179777,73.38819058899823,16.657090513348155,16.657090513348155,1256.18801788443,89.63657014978564,24.56524482496858,27.31419804563676,1267.5724492676873
77,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,93.53626929229145,3.1681428413133847,3.1681428413133847,1190.7964016587837,84.93709350096088,8.836257939898244,8.836257939898244,1223.2657253421908,73.64482554567843,17.15291280889356,17.15291280889356,1255.8395408729123,89.99814590514609,24.26706739543211,27.772341801944798,1267.4186592836654
78,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,93.89783122889258,3.130165516895234,3.130165516895234,1190.1358757569365,85.6265180181094,8.843167393052703,8.843167393052703,1222.2133577186778,74.01435955387733,17.533478271870358,17.533478271870358,1255.3370954374996,91.25025803108517,24.465384088069346,27.657198169299033,1266.889337883308
79,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,94.18496263633622,3.094086246349177,3.094086246349177,1189.6249527294121,86.25044636302606,8.823204670057551,8.823204670057551,1221.2917492127028,74.45995426143195,17.815046740007574,17.815046740007574,1254.7473360319048,90.26172112039761,25.635870730315293,28.850535105455517,1266.171593704846
80,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,94.41276963517136,3.061057284132197,3.061057284132197,1189.2289393640406,86.80610801809924,8.785562568804277,8.785562568804277,1220.4944287193402,74.9503620097827,18.014006432060114,18.014006432060114,1254.1171531366092,90.67746356134418,25.567708914652087,28.430711367161855,1265.3877577707988
81,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,94.59336526287969,3.031579603546917,3.031579603546917,1188.9214426033882,87.2946797038073,8.737248511228312,8.737248511228312,1219.8111026798838,75.46035099295305,18.14573137619021,18.14573137619021,1253.4793535303977,90.79220746364206,25.789996264439214,28.108533633195872,1264.934724998468
82,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,94.73643678614441,3.005752479800672,3.005752479800672,1188.6823011561823,87.71980254509099,8.683454838605007,8.683454838605007,1219.2298498096848,75.97041388882239,18.224007504158195,18.224007504158195,1252.856489620383,93.01615481581311,26.21039535098994,28.428875085937534,1264.624497486154
83,98.148,1156.065,0.000846,168913.225,186363.697,246756.61399999997,94.84971515591882,2.983437820691678,2.983437820691678,1188.49606033408,88.08652441437368,8.627914163867208,8.627914163867208,1218.7384386916583,76.46612432472945,18.260806207725544,18.260806207725544,1252.263543517345,94.1253270290614,25.720068975807912,28.867118094307212,1264.0845494904177
